代码,名称,行业名称
002589,瑞康医药,医药流通
301015,百洋医药,医药流通
300937,药易购,医药流通
600713,南京医药,医药流通
000078,海王生物,医药流通
600662,外服控股,人力资源服务
300662,科锐国际,人力资源服务
600861,北京人力,人力资源服务
600883,博闻科技,食用菌
002772,众兴菌业,食用菌
300511,雪榕生物,食用菌
300970,华绿生物,食用菌
301045,天禄科技,面板
002289,*ST宇顺,面板
300909,汇创达,面板
000045,深纺织Ａ,面板
301106,骏成科技,面板
200045,深纺织Ｂ,面板
301379,天山电子,面板
001308,康冠科技,面板
920001,纬达光电,面板
000509,华塑控股,面板
002955,鸿合科技,面板
300939,秋田微,面板
600552,凯盛科技,面板
002876,三利谱,面板
300120,经纬辉开,面板
688781,视涯科技-UW,面板
300545,联得装备,面板
000020,深华发Ａ,面板
688299,长阳科技,面板
002387,维信诺,面板
688538,和辉光电-U,面板
688181,八亿时空,面板
000727,冠捷科技,面板
603773,沃格光电,面板
002845,同兴达,面板
200020,深华发Ｂ,面板
003019,宸展光电,面板
000100,TCL科技,面板
000536,华映科技,面板
002106,莱宝高科,面板
200725,京东方Ｂ,面板
301321,翰博高新,面板
688055,龙腾光电,面板
000725,京东方Ａ,面板
002952,亚世光电,面板
300088,长信科技,面板
605218,伟时电子,面板
600666,奥瑞德,面板
002217,合力泰,面板
000050,深天马Ａ,面板
600707,彩虹股份,面板
300076,GQY视讯,面板
600119,*ST长投,跨境物流
603836,海程邦达,跨境物流
920351,华光源海,跨境物流
603967,中创物流,跨境物流
001220,世盟股份,跨境物流
603128,华贸物流,跨境物流
001391,国货航,跨境物流
601598,中国外运,跨境物流
601156,东航物流,跨境物流
603535,嘉诚国际,跨境物流
603117,万林物流,跨境物流
001228,永泰运,跨境物流
603871,嘉友国际,跨境物流
002360,ST同德,民爆制品
002246,北化股份,民爆制品
002497,雅化集团,民爆制品
603977,国泰集团,民爆制品
003002,壶化股份,民爆制品
002917,金奥博,民爆制品
603227,雪峰科技,民爆制品
002683,广东宏大,民爆制品
002226,江南化工,民爆制品
002037,保利联合,民爆制品
002827,高争民爆,民爆制品
002783,凯龙股份,民爆制品
002096,易普力,民爆制品
300703,创源股份,文化用品
002301,齐心集团,文化用品
002103,广博股份,文化用品
301101,明月镜片,文化用品
603899,晨光股份,文化用品
002321,华英农业,其他养殖
300313,*ST天山,其他养殖
600965,福成股份,其他养殖
603637,镇海股份,专业工程
000065,北方国际,专业工程
605167,利柏特,专业工程
002051,中工国际,专业工程
000928,中钢国际,专业工程
601117,中国化学,专业工程
002140,东华科技,专业工程
300384,三联虹普,专业工程
600970,中材国际,专业工程
603959,ST百利,专业工程
605598,上海港湾,其他专业工程
603601,再升科技,其他专业工程
003001,中岩大地,其他专业工程
301046,能辉科技,其他专业工程
920019,铜冠矿建,其他专业工程
601068,中铝国际,其他专业工程
605178,时空科技,其他专业工程
002116,中国海诚,其他专业工程
300986,志特新材,其他专业工程
601618,中国中冶,其他专业工程
300712,永福股份,其他专业工程
603929,亚翔集成,其他专业工程
603163,圣晖集成,其他专业工程
605289,罗曼股份,其他专业工程
601133,柏诚股份,其他专业工程
000032,深桑达Ａ,其他专业工程
601226,华电科工,其他专业工程
002542,*ST中岩,其他专业工程
002323,*ST雅博,其他专业工程
300029,*ST天龙,其他专业工程
603360,百傲化学,农化制品
000553,安道麦A,农化制品
200553,安道麦B,农化制品
300796,贝斯美,农化制品
605033,美邦股份,农化制品
920866,绿亨科技,农化制品
003042,中农联合,农化制品
002513,蓝丰生化,农化制品
001231,农心科技,农化制品
002942,新农股份,农化制品
002391,长青股份,农化制品
920819,颖泰生物,农化制品
002250,联化科技,农化制品
002734,利民股份,农化制品
300261,雅本化学,农化制品
603810,丰山集团,农化制品
002215,诺 普 信,农化制品
301665,泰禾股份,农化制品
603086,先达股份,农化制品
300575,中旗股份,农化制品
000525,红太阳,农化制品
002749,国光股份,农化制品
603585,苏利股份,农化制品
002258,利尔化学,农化制品
300804,广康生化,农化制品
600731,湖南海利,农化制品
603639,海利尔,农化制品
603970,中农立华,农化制品
002496,*ST辉丰,农化制品
600389,江山股份,农化制品
603599,广信股份,农化制品
600596,新安股份,农化制品
600486,扬农化工,农化制品
301035,润丰股份,农化制品
601098,中南传媒,教育出版
601019,山东出版,教育出版
601811,新华文轩,教育出版
300654,世纪天鸿,教育出版
300148,天舟文化,教育出版
601900,南方传媒,教育出版
601928,凤凰传媒,教育出版
600757,长江传媒,教育出版
605577,龙版传媒,教育出版
601921,浙版传媒,教育出版
000833,粤桂股份,综合
600673,东阳光,综合
000753,漳州发展,综合
000025,特  力Ａ,综合
000523,红棉股份,综合
600051,宁波联合,综合
600689,上海三毛,综合
900922,三毛B股,综合
200025,特  力Ｂ,综合
000652,泰达股份,综合
600682,南京新百,综合
000421,南京公用,综合
600805,悦达投资,综合
600881,亚泰集团,综合
002758,浙农股份,综合
600770,综艺股份,综合
000632,ST三木,综合
000009,中国宝安,综合
600620,天宸股份,综合
600816,建元信托,信托
000563,陕国投Ａ,信托
600517,国网英大,信托
600438,通威股份,光伏主材
601012,隆基绿能,光伏主材
603185,弘元绿能,光伏主材
002135,东南网架,钢结构
920057,百甲科技,钢结构
002593,日上集团,钢结构
300517,海波重科,钢结构
600496,精工钢构,钢结构
600477,杭萧钢构,钢结构
601096,宏盛华源,钢结构
002743,富煌钢构,钢结构
002541,鸿路钢构,钢结构
603098,森特股份,钢结构
605222,起帆电缆,电网设备
603897,长城科技,电网设备
603050,科林电气,电网设备
600885,宏发股份,电网设备
300069,金利华电,电网设备
603333,尚纬股份,电网设备
920118,太湖远大,电网设备
601700,风范股份,电网设备
600577,精达股份,电网设备
688226,威腾电气,电网设备
601126,四方股份,电网设备
301439,泓淋电力,电网设备
688191,智洋创新,电网设备
002857,三晖电气,电网设备
688681,科汇股份,电网设备
001208,华菱线缆,电网设备
002169,智光电气,电网设备
300514,友讯达,电网设备
002471,中超控股,电网设备
002090,金智科技,电网设备
688663,新风光,电网设备
688616,西力科技,电网设备
920639,晨光电缆,电网设备
688611,杭州柯林,电网设备
300222,科大智能,电网设备
300407,凯发电气,电网设备
920556,雅达股份,电网设备
001388,信通电子,电网设备
300933,中辰股份,电网设备
300286,安科瑞,电网设备
920508,殷图网联,电网设备
300510,金冠股份,电网设备
002546,新联电子,电网设备
300427,红相股份,电网设备
300490,华自科技,电网设备
920018,宏远股份,电网设备
002339,积成电子,电网设备
920037,广信科技,电网设备
002953,日丰股份,电网设备
002606,大连电瓷,电网设备
603577,汇金通,电网设备
000400,许继电气,电网设备
001382,新亚电缆,电网设备
688597,煜邦电力,电网设备
301609,山大电力,电网设备
601222,林洋能源,电网设备
600268,国电南自,电网设备
002533,金杯电工,电网设备
920299,灿能电力,电网设备
002121,科陆电子,电网设备
002451,摩恩电气,电网设备
605196,华通线缆,电网设备
300882,万胜智能,电网设备
301082,久盛电气,电网设备
000720,新能泰山,电网设备
002882,金龙羽,电网设备
300880,迦南智能,电网设备
300360,炬华科技,电网设备
002980,华盛昌,电网设备
920375,派诺科技,电网设备
603606,东方电缆,电网设备
603530,神马电力,电网设备
600973,宝胜股份,电网设备
000682,东方电子,电网设备
600869,远东股份,电网设备
300853,申昊科技,电网设备
600406,国电南瑞,电网设备
603556,海兴电力,电网设备
688248,南网科技,电网设备
300018,中元股份,电网设备
002879,长缆科技,电网设备
002300,太阳电缆,电网设备
002498,汉缆股份,电网设备
002692,远程股份,电网设备
002276,万马股份,电网设备
301179,泽宇智能,电网设备
603618,杭电股份,电网设备
920682,球冠电缆,电网设备
300265,通光线缆,电网设备
002560,通达股份,电网设备
600067,冠城新材,电网设备
688330,宏力达,电网设备
605016,百龙创园,食品及饲料添加剂
002166,莱茵生物,食品及饲料添加剂
301156,美农生物,食品及饲料添加剂
920422,润普食品,食品及饲料添加剂
002597,金禾实业,食品及饲料添加剂
920016,中草香料,食品及饲料添加剂
301206,三元生物,食品及饲料添加剂
603739,蔚蓝生物,食品及饲料添加剂
300741,华宝股份,食品及饲料添加剂
002562,兄弟科技,食品及饲料添加剂
603020,爱普股份,食品及饲料添加剂
688089,嘉必优,食品及饲料添加剂
605077,华康股份,食品及饲料添加剂
002001,新 和 成,食品及饲料添加剂
603079,圣达生物,食品及饲料添加剂
688639,华恒生物,食品及饲料添加剂
600873,梅花生物,食品及饲料添加剂
300829,金丹科技,食品及饲料添加剂
603968,醋化股份,食品及饲料添加剂
603235,天新药业,食品及饲料添加剂
301220,亚香股份,食品及饲料添加剂
300858,科拓生物,食品及饲料添加剂
600299,安迪苏,食品及饲料添加剂
600866,星湖科技,食品及饲料添加剂
688319,欧林生物,生物制品
301207,华兰疫苗,生物制品
688670,金迪克,生物制品
300142,沃森生物,生物制品
300122,智飞生物,生物制品
603392,万泰生物,生物制品
688276,百克生物,生物制品
600739,辽宁成大,生物制品
300601,康泰生物,生物制品
002007,华兰生物,生物制品
300841,康华生物,生物制品
688739,成大生物,生物制品
688185,康希诺,生物制品
920575,康乐卫士,生物制品
300886,华业香料,美容护理
920123,芭薇股份,美容护理
603983,丸美生物,美容护理
300955,嘉亨家化,美容护理
300740,水羊股份,美容护理
300132,青松股份,美容护理
300856,科思股份,美容护理
300849,锦盛新材,美容护理
600223,福瑞达,美容护理
301371,敷尔佳,美容护理
603605,珀莱雅,美容护理
300957,贝泰妮,美容护理
002243,力合科创,美容护理
603630,拉芳家化,美容护理
600315,上海家化,美容护理
002024,ST易购,综合电商
600365,ST通葡,综合电商
603613,国联股份,综合电商
920553,XD凯腾精,印刷包装机械
002611,东方精工,印刷包装机械
300521,爱司凯,印刷包装机械
300512,中亚股份,印刷包装机械
001256,炜冈科技,印刷包装机械
920810,春光智能,印刷包装机械
301105,鸿铭股份,印刷包装机械
300509,新美星,印刷包装机械
300195,长荣股份,印刷包装机械
301138,华研精机,印刷包装机械
603901,永创智能,印刷包装机械
002209,达 意 隆,印刷包装机械
600061,国投资本,金融控股
600643,爱建集团,金融控股
600390,五矿资本,金融控股
002423,中粮资本,金融控股
600318,新力金融,金融控股
000617,中油资本,金融控股
600120,浙江东方,金融控股
600830,香溢融通,金融控股
000987,越秀资本,金融控股
600599,*ST熊猫,金融控股
001337,四川黄金,贵金属
000506,招金黄金,贵金属
601069,西部黄金,贵金属
002155,湖南黄金,贵金属
300139,晓程科技,贵金属
600489,中金黄金,贵金属
002237,恒邦股份,贵金属
600988,赤峰黄金,贵金属
600547,山东黄金,贵金属
000975,山金国际,贵金属
300164,通源石油,油气及炼化工程
002554,惠博普,油气及炼化工程
600339,中油工程,油气及炼化工程
603727,博迈科,油气及炼化工程
600583,海油工程,油气及炼化工程
300191,潜能恒信,油气及炼化工程
603937,丽岛新材,工业金属
603876,鼎胜新材,工业金属
603271,永杰新材,工业金属
600768,宁波富邦,工业金属
300337,银邦股份,工业金属
300328,宜安科技,工业金属
600615,鑫源智造,工业金属
002988,豪美新材,工业金属
300057,万顺新材,工业金属
002996,顺博合金,工业金属
003038,鑫铂股份,工业金属
600361,创新新材,工业金属
002578,闽发铝业,工业金属
600219,南山铝业,工业金属
002540,亚太科技,工业金属
601388,怡球资源,工业金属
000612,焦作万方,工业金属
601677,明泰铝业,工业金属
002160,常铝股份,工业金属
605208,永茂泰,工业金属
002379,宏桥控股,工业金属
601702,华峰铝业,工业金属
600888,新疆众和,工业金属
601600,中国铝业,工业金属
002824,和胜股份,工业金属
600595,中孚实业,工业金属
000933,神火股份,工业金属
000807,云铝股份,工业金属
002532,天山铝业,工业金属
002501,*ST利源,工业金属
601939,建设银行,银行Ⅱ
601187,厦门银行,银行Ⅱ
601577,长沙银行,银行Ⅱ
601838,成都银行,银行Ⅱ
002948,青岛银行,银行Ⅱ
601009,南京银行,银行Ⅱ
600926,杭州银行,银行Ⅱ
601169,北京银行,银行Ⅱ
601398,工商银行,银行Ⅱ
601288,农业银行,银行Ⅱ
601997,贵阳银行,银行Ⅱ
002966,苏州银行,银行Ⅱ
601988,中国银行,银行Ⅱ
600928,西安银行,银行Ⅱ
600919,江苏银行,银行Ⅱ
001227,兰州银行,银行Ⅱ
601963,重庆银行,银行Ⅱ
002142,宁波银行,银行Ⅱ
002936,郑州银行,银行Ⅱ
601665,齐鲁银行,银行Ⅱ
601658,邮储银行,银行Ⅱ
601229,上海银行,银行Ⅱ
601328,交通银行,银行Ⅱ
000572,海马汽车,乘用车
600104,上汽集团,乘用车
601238,广汽集团,乘用车
601633,长城汽车,乘用车
200625,长  安Ｂ,乘用车
000625,长安汽车,乘用车
600714,金瑞矿业,化学原料
600844,金煤科技,化学原料
900921,金煤B股,化学原料
000510,新金路,化学原料
600367,红星发展,化学原料
003017,大洋生物,化学原料
601678,滨化股份,化学原料
600618,氯碱化工,化学原料
600319,亚星化学,化学原料
900908,氯碱Ｂ股,化学原料
600722,金牛化工,化学原料
000830,鲁西化工,化学原料
603213,镇洋发展,化学原料
600623,华谊集团,化学原料
600075,新疆天业,化学原料
002092,中泰化学,化学原料
002274,华昌化工,化学原料
600935,华塑股份,化学原料
900909,华谊B股,化学原料
000818,航锦科技,化学原料
002748,世龙实业,化学原料
301256,华融化学,化学原料
600929,雪天盐业,化学原料
600784,鲁银投资,化学原料
601216,君正集团,化学原料
000635,英 力 特,化学原料
603299,苏盐井神,化学原料
600989,宝丰能源,化学原料
603067,振华股份,化学原料
601568,北元集团,化学原料
603663,三祥新材,化学原料
000990,诚志股份,化学原料
600746,江苏索普,化学原料
002386,天原股份,化学原料
600328,中盐化工,化学原料
002677,浙江美大,厨房电器
300894,火星人,厨房电器
300911,亿田智能,厨房电器
002035,华帝股份,厨房电器
605336,*ST帅电,厨房电器
002508,老板电器,厨房电器
000582,北部湾港,航运港口
001872,招商港口,航运港口
600018,上港集团,航运港口
000905,厦门港务,航运港口
201872,招港B,航运港口
600717,天津港,航运港口
000088,盐 田 港,航运港口
601008,连云港,航运港口
002040,南 京 港,航运港口
600279,重庆港,航运港口
601228,广州港,航运港口
600017,日照港,航运港口
601326,秦港股份,航运港口
601000,唐山港,航运港口
601880,辽港股份,航运港口
601298,青岛港,航运港口
601018,宁波港,航运港口
002352,顺丰控股,快递
002120,韵达股份,快递
002468,申通快递,快递
600233,圆通速递,快递
603323,苏农银行,农商行Ⅲ
601825,沪农商行,农商行Ⅲ
601860,紫金银行,农商行Ⅲ
600908,无锡银行,农商行Ⅲ
601128,常熟银行,农商行Ⅲ
601077,渝农商行,农商行Ⅲ
002958,青农商行,农商行Ⅲ
002807,江阴银行,农商行Ⅲ
002839,张家港行,农商行Ⅲ
601528,瑞丰银行,农商行Ⅲ
002357,富临运业,公交
603069,海汽集团,公交
600650,锦江在线,公交
600561,江西长运,公交
900914,锦在线B,公交
600834,申通地铁,公交
600611,大众交通,公交
900903,大众Ｂ股,公交
000710,贝瑞基因,诊断服务
300244,迪安诊断,诊断服务
603882,金域医学,诊断服务
300676,华大基因,诊断服务
301060,兰卫医学,诊断服务
000921,海信家电,白色家电
000333,美的集团,白色家电
000651,格力电器,白色家电
301108,洁雅股份,个护用品
603238,诺邦股份,个护用品
605009,豪悦护理,个护用品
301009,可靠股份,个护用品
300888,稳健医疗,个护用品
300658,延江股份,个护用品
001206,依依股份,个护用品
003006,百亚股份,个护用品
002511,中顺洁柔,个护用品
920047,诺思兰德,其他生物制品
688765,禾元生物-U,其他生物制品
920547,无锡晶海,其他生物制品
920344,三元基因,其他生物制品
000518,*ST四环,其他生物制品
688506,百利天恒,其他生物制品
688117,圣诺生物,其他生物制品
301166,优宁维,其他生物制品
688137,近岸蛋白,其他生物制品
300239,东宝生物,其他生物制品
688105,诺唯赞,其他生物制品
688180,君实生物-U,其他生物制品
301047,义翘神州,其他生物制品
688336,三生国健,其他生物制品
688163,赛伦生物,其他生物制品
688488,艾迪药业,其他生物制品
688520,神州细胞,其他生物制品
688177,百奥泰,其他生物制品
301393,昊帆生物,其他生物制品
000661,长春高新,其他生物制品
300485,赛升药业,其他生物制品
002773,康弘药业,其他生物制品
300009,安科生物,其他生物制品
688331,荣昌生物,其他生物制品
688687,凯因科技,其他生物制品
603087,甘李药业,其他生物制品
301080,百普赛斯,其他生物制品
600211,西藏药业,其他生物制品
300357,我武生物,其他生物制品
688278,特宝生物,其他生物制品
600645,中源协和,其他生物制品
603590,康辰药业,其他生物制品
000534,万泽股份,其他生物制品
688293,奥浦迈,其他生物制品
688136,科兴制药,其他生物制品
600867,通化东宝,其他生物制品
688443,智翔金泰-U,其他生物制品
002581,*ST未名,其他生物制品
603527,众源新材,铜
000737,北方铜业,铜
002295,精艺股份,铜
002203,海亮股份,铜
300697,电工合金,铜
601212,白银有色,铜
603979,金诚信,铜
002171,楚江新材,铜
600711,盛屯矿业,铜
600490,鹏欣资源,铜
000878,云南铜业,铜
600362,江西铜业,铜
601609,金田股份,铜
601899,紫金矿业,铜
601168,西部矿业,铜
000630,铜陵有色,铜
603993,洛阳钼业,铜
605066,天正电气,配电设备
603829,洛凯股份,配电设备
300283,温州宏丰,配电设备
002706,良信股份,配电设备
002441,众业达,配电设备
002168,*ST惠程,配电设备
002927,泰永长征,配电设备
002350,北京科锐,配电设备
301386,未来电器,配电设备
002346,柘中股份,配电设备
300670,大烨智能,配电设备
601877,正泰电器,配电设备
301388,欣灵电气,配电设备
300932,三友联众,配电设备
301668,昊创瑞通,配电设备
300341,麦克奥迪,配电设备
601616,广电电气,配电设备
301361,众智科技,配电设备
600468,百利电气,配电设备
300141,和顺电气,配电设备
603861,白云电器,配电设备
688517,金冠电气,配电设备
601567,三星电气,配电设备
301291,明阳电气,配电设备
920111,聚星科技,配电设备
603016,新宏泰,配电设备
603070,万控智造,配电设备
002252,上海莱士,血液制品
002880,卫光生物,血液制品
300318,博晖创新,血液制品
600161,天坛生物,血液制品
300294,博雅生物,血液制品
000403,派林生物,血液制品
603843,*ST正平,基建市政工程
603815,交建股份,基建市政工程
603176,汇通集团,基建市政工程
601611,中国核建,基建市政工程
002628,成都路桥,基建市政工程
300374,中铁装配,基建市政工程
600528,中铁工业,基建市政工程
002061,浙江交科,基建市政工程
600853,龙建股份,基建市政工程
601186,中国铁建,基建市政工程
002307,北新路桥,基建市政工程
601868,中国能建,基建市政工程
601800,中国交建,基建市政工程
002586,ST围海,基建市政工程
002062,宏润建设,基建市政工程
600512,腾达建设,基建市政工程
600502,安徽建工,基建市政工程
600820,隧道股份,基建市政工程
601669,中国电建,基建市政工程
920174,五新隧装,基建市政工程
001396,誉帆科技,基建市政工程
002941,新疆交建,基建市政工程
600284,浦东建设,基建市政工程
300982,苏文电能,基建市政工程
601390,中国中铁,基建市政工程
000498,山东路桥,基建市政工程
600039,四川路桥,基建市政工程
688155,先惠技术,电池
301217,铜冠铜箔,电池
688339,亿华通-U,电池
300438,鹏辉能源,电池
301662,宏工科技,电池
300953,震裕科技,电池
300128,锦富技术,电池
301511,德福科技,电池
301150,中一科技,电池
600152,维科技术,电池
301210,金杨精密,电池
001283,豪鹏科技,电池
301325,曼恩斯特,电池
603032,德新科技,电池
600241,时代万恒,电池
688638,誉辰智能,电池
300457,赢合科技,电池
300648,星云股份,电池
300173,ST福能,电池
688392,骄成超声,电池
002850,科达利,电池
688006,杭可科技,电池
301121,紫建电子,电池
300410,正业科技,电池
920239,长虹能源,电池
300450,先导智能,电池
301513,尚水智能,电池
920523,德瑞锂电,电池
300207,欣旺达,电池
920522,纳科诺尔,电池
688567,孚能科技,电池
920914,远航精密,电池
688063,派能科技,电池
688388,嘉元科技,电池
688573,信宇人,电池
300750,宁德时代,电池
300014,亿纬锂能,电池
301327,华宝新能,电池
600110,诺德股份,电池
920252,天宏锂电,电池
300619,金银河,电池
000049,德赛电池,电池
920237,力佳科技,电池
688499,利元亨,电池
002074,国轩高科,电池
002245,蔚蓝锂芯,电池
688345,博力威,电池
920152,昆工科技,电池
688772,珠海冠宇,电池
920779,武汉蓝电,电池
301587,中瑞股份,电池
600478,科力远,电池
603737,三棵树,涂料
603378,亚士创能,涂料
600448,华纺股份,印染
600987,航民股份,印染
605055,迎丰股份,印染
605189,富春染织,印染
603155,新亚强,有机硅
002909,集泰股份,有机硅
002211,ST宏达,有机硅
605399,晨光新材,有机硅
300019,硅宝科技,有机硅
300727,润禾材料,有机硅
300041,回天新材,有机硅
603281,江瀚新材,有机硅
603260,合盛硅业,有机硅
300821,东岳硅材,有机硅
603389,*ST亚振,成品家居
603818,曲美家居,成品家居
920132,泰鹏智能,成品家居
301336,趣睡科技,成品家居
603610,麒盛科技,成品家居
603848,好太太,成品家居
603600,永艺股份,成品家居
603709,中源家居,成品家居
603816,顾家家居,成品家居
001323,慕思股份,成品家居
002489,浙江永强,成品家居
301061,匠心家居,成品家居
603661,恒林股份,成品家居
603008,ST喜临门,成品家居
301376,致欧科技,成品家居
603313,梦百合,成品家居
600337,美克家居,成品家居
001257,盛龙股份,钼
601958,金钼股份,钼
600779,水井坊,白酒Ⅱ
000799,酒鬼酒,白酒Ⅱ
600809,山西汾酒,白酒Ⅱ
600197,伊力特,白酒Ⅱ
000995,皇台酒业,白酒Ⅱ
600199,金种子酒,白酒Ⅱ
000860,顺鑫农业,白酒Ⅱ
002646,天佑德酒,白酒Ⅱ
002304,洋河股份,白酒Ⅱ
600702,舍得酒业,白酒Ⅱ
600519,贵州茅台,白酒Ⅱ
603369,今世缘,白酒Ⅱ
000858,五 粮 液,白酒Ⅱ
600559,老白干酒,白酒Ⅱ
000568,泸州老窖,白酒Ⅱ
000596,古井贡酒,白酒Ⅱ
603589,口子窖,白酒Ⅱ
603919,金徽酒,白酒Ⅱ
603198,迎驾贡酒,白酒Ⅱ
200596,古井贡Ｂ,白酒Ⅱ
600696,*ST岩石,白酒Ⅱ
002403,爱仕达,厨房小家电
002242,九阳股份,厨房小家电
920926,鸿智科技,厨房小家电
300824,北鼎股份,厨房小家电
001259,利仁科技,厨房小家电
200512,闽灿坤Ｂ,厨房小家电
002005,ST德豪,厨房小家电
002032,苏 泊 尔,厨房小家电
002959,小熊电器,厨房小家电
002705,新宝股份,厨房小家电
603215,比依股份,厨房小家电
600895,张江高科,产业地产
600658,电子城,产业地产
600463,空港股份,产业地产
600082,ST海泰,产业地产
900928,临港B股,产业地产
600604,市北高新,产业地产
900902,市北B股,产业地产
600848,上海临港,产业地产
900911,金桥Ｂ股,产业地产
900912,外高Ｂ股,产业地产
601512,中新集团,产业地产
600648,外高桥,产业地产
600639,浦东金桥,产业地产
600340,华夏幸福,产业地产
600966,博汇纸业,大宗用纸
603165,荣晟环保,大宗用纸
605500,森林包装,大宗用纸
603863,松炀资源,大宗用纸
002067,景兴纸业,大宗用纸
603284,林平发展,大宗用纸
600963,岳阳林纸,大宗用纸
600567,山鹰国际,大宗用纸
000488,ST晨鸣,大宗用纸
002078,太阳纸业,大宗用纸
600308,华泰股份,大宗用纸
200488,ST晨鸣B,大宗用纸
002721,金一文化,饰品
603900,莱绅通灵,饰品
200017,深中华B,饰品
200026,飞亚达Ｂ,饰品
002574,明牌珠宝,饰品
000026,飞亚达,饰品
600916,中国黄金,饰品
000017,深中华A,饰品
900905,老凤祥Ｂ,饰品
301177,迪阿股份,饰品
600612,老凤祥,饰品
002867,周大生,饰品
300945,曼卡龙,饰品
002731,ST萃华,饰品
002345,潮宏基,饰品
605599,菜百股份,饰品
600379,宝光股份,输变电设备
301002,崧盛股份,输变电设备
301295,美硕科技,输变电设备
300062,中能电气,输变电设备
002452,长高电新,输变电设备
600192,长城电工,输变电设备
002298,中电鑫龙,输变电设备
920062,科润智控,输变电设备
600312,平高电气,输变电设备
688676,金盘科技,输变电设备
300423,昇辉科技,输变电设备
002028,思源电气,输变电设备
002112,三变科技,输变电设备
600550,保变电气,输变电设备
002358,森源电气,输变电设备
601179,中国西电,输变电设备
603312,西典新能,输变电设备
600089,特变电工,输变电设备
603097,江苏华辰,输变电设备
301120,新特电气,输变电设备
300617,安靠智电,输变电设备
600525,ST长园,输变电设备
301012,扬电科技,输变电设备
300001,特锐德,输变电设备
920046,亿能电力,输变电设备
603191,望变电气,输变电设备
002270,华明装备,输变电设备
920496,许昌智能,输变电设备
000533,顺钠股份,输变电设备
300444,双杰电气,输变电设备
600792,云煤能源,焦炭Ⅱ
000723,美锦能源,焦炭Ⅱ
600997,开滦股份,焦炭Ⅱ
601011,宝泰隆,焦炭Ⅱ
600408,安泰集团,焦炭Ⅱ
601015,陕西黑猫,焦炭Ⅱ
600740,山西焦化,焦炭Ⅱ
002255,海陆重工,火电设备
300105,龙源技术,火电设备
002534,西子洁能,火电设备
002630,*ST华西,火电设备
001387,雪祺电气,冰洗
600336,澳柯玛,冰洗
002668,TCL智家,冰洗
000521,长虹美菱,冰洗
600690,海尔智家,冰洗
200521,虹美菱B,冰洗
600983,惠而浦,冰洗
200016,*ST康佳B,冰洗
000016,*ST康佳A,冰洗
002650,ST加加,调味发酵品Ⅱ
603696,安记食品,调味发酵品Ⅱ
920726,朱老六,调味发酵品Ⅱ
600305,恒顺醋业,调味发酵品Ⅱ
603755,日辰股份,调味发酵品Ⅱ
002495,佳隆股份,调味发酵品Ⅱ
300908,仲景食品,调味发酵品Ⅱ
002507,涪陵榨菜,调味发酵品Ⅱ
603317,天味食品,调味发酵品Ⅱ
600186,莲花控股,调味发酵品Ⅱ
603288,海天味业,调味发酵品Ⅱ
600298,安琪酵母,调味发酵品Ⅱ
603170,宝立食品,调味发酵品Ⅱ
600872,中炬高新,调味发酵品Ⅱ
603027,千禾味业,调味发酵品Ⅱ
002320,海峡股份,航运
603565,中谷物流,航运
600798,宁波海运,航运
001205,盛航股份,航运
601872,招商轮船,航运
600428,中远海特,航运
600026,中远海能,航运
603209,兴通股份,航运
601022,宁波远洋,航运
000520,凤凰航运,航运
920571,国航远洋,航运
900938,海科B,航运
600179,安通控股,航运
601866,中远海发,航运
601919,中远海控,航运
601975,招商南油,航运
603162,海通发展,航运
600751,海航科技,航运
603167,渤海轮渡,航运
601083,锦江航运,航运
300769,德方纳米,电池化学品
300477,ST合纵,电池化学品
002805,丰元股份,电池化学品
002759,天际股份,电池化学品
688733,壹石通,电池化学品
002709,天赐材料,电池化学品
300432,富临精工,电池化学品
002125,湘潭电化,电池化学品
001301,尚太科技,电池化学品
301152,天力锂能,电池化学品
603906,龙蟠科技,电池化学品
301238,瑞泰新材,电池化学品
002079,苏州固锝,电池化学品
300390,天华新能,电池化学品
920809,安达科技,电池化学品
688148,芳源股份,电池化学品
000695,滨海能源,电池化学品
301349,信德新材,电池化学品
300340,科恒股份,电池化学品
688116,天奈科技,电池化学品
300568,星源材质,电池化学品
688184,ST帕瓦,电池化学品
600884,杉杉股份,电池化学品
301487,盟固利,电池化学品
002812,恩捷股份,电池化学品
300409,道氏技术,电池化学品
300073,当升科技,电池化学品
300919,中伟新材,电池化学品
300037,新宙邦,电池化学品
688778,厦钨新能,电池化学品
603659,璞泰来,电池化学品
603026,石大胜华,电池化学品
688707,振华新材,电池化学品
920185,贝特瑞,电池化学品
688779,五矿新能,电池化学品
300890,翔丰华,电池化学品
301358,湖南裕能,电池化学品
688275,万润新能,电池化学品
002340,格林美,电池化学品
300035,中科电气,电池化学品
301292,海科新源,电池化学品
688005,容百科技,电池化学品
688353,华盛锂电,电池化学品
300321,同大股份,聚氨酯
603041,美思德,聚氨酯
920261,一诺威,聚氨酯
600309,万华化学,聚氨酯
002165,红 宝 丽,聚氨酯
300200,高盟新材,聚氨酯
300848,美瑞新材,聚氨酯
600230,沧州大化,聚氨酯
603192,汇得科技,聚氨酯
601916,浙商银行,股份制银行Ⅲ
601998,中信银行,股份制银行Ⅲ
000001,平安银行,股份制银行Ⅲ
600036,招商银行,股份制银行Ⅲ
600016,民生银行,股份制银行Ⅲ
600000,浦发银行,股份制银行Ⅲ
601818,光大银行,股份制银行Ⅲ
